date,competition,weapon,bout_type,fencer_a,club_a,fencer_b,club_b,score_a,score_b,de_round,gender,fencer_a_uid,fencer_b_uid
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Amie Callaghan,Piwakawaka Fencing Club,Nikkie Wu,The Fencing Institute,5,4,,Womens,12143,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Amie Callaghan,Piwakawaka Fencing Club,Mia Cooper,,5,4,,Womens,12143,12474
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Amie Callaghan,Piwakawaka Fencing Club,Makenzie Evans,Piwakawaka Fencing Club,0,5,,Womens,12143,12141
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Amie Callaghan,Piwakawaka Fencing Club,Sadhbh Oneill,St Margaret's College,5,4,,Womens,12143,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Amie Callaghan,Piwakawaka Fencing Club,Amy Lindsay,Piwakawaka Fencing Club,5,1,,Womens,12143,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Nikkie Wu,The Fencing Institute,Mia Cooper,,5,1,,Womens,12152,12474
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Nikkie Wu,The Fencing Institute,Makenzie Evans,Piwakawaka Fencing Club,4,3,,Womens,12152,12141
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Nikkie Wu,The Fencing Institute,Sadhbh Oneill,St Margaret's College,5,1,,Womens,12152,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Nikkie Wu,The Fencing Institute,Amy Lindsay,Piwakawaka Fencing Club,4,5,,Womens,12152,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Mia Cooper,,Makenzie Evans,Piwakawaka Fencing Club,2,5,,Womens,12474,12141
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Mia Cooper,,Sadhbh Oneill,St Margaret's College,5,4,,Womens,12474,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Mia Cooper,,Amy Lindsay,Piwakawaka Fencing Club,2,5,,Womens,12474,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Makenzie Evans,Piwakawaka Fencing Club,Sadhbh Oneill,St Margaret's College,5,3,,Womens,12141,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Makenzie Evans,Piwakawaka Fencing Club,Amy Lindsay,Piwakawaka Fencing Club,4,3,,Womens,12141,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,pool,Sadhbh Oneill,St Margaret's College,Amy Lindsay,Piwakawaka Fencing Club,1,5,,Womens,12365,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Zeyad Elmallah,,4,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Sabre Evans,,2,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Hugh Thompson,,0,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Owen Menzies,,2,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,I-Tung Liu,The Fencing Institute,0,5,,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Nikkie Wu,The Fencing Institute,1,5,,Womens,,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,William Devine,,Jacob Mcentee,,1,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,Sabre Evans,,2,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,Hugh Thompson,,2,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,Owen Menzies,,5,0,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,I-Tung Liu,The Fencing Institute,4,5,,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,Nikkie Wu,The Fencing Institute,5,2,,Womens,,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Zeyad Elmallah,,Jacob Mcentee,,5,2,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Sabre Evans,,Hugh Thompson,,5,3,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Sabre Evans,,Owen Menzies,,5,0,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Sabre Evans,,I-Tung Liu,The Fencing Institute,4,5,,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Sabre Evans,,Nikkie Wu,The Fencing Institute,5,0,,Womens,,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Sabre Evans,,Jacob Mcentee,,5,3,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Hugh Thompson,,Owen Menzies,,5,0,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Hugh Thompson,,I-Tung Liu,The Fencing Institute,5,3,,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Hugh Thompson,,Nikkie Wu,The Fencing Institute,5,2,,Womens,,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Hugh Thompson,,Jacob Mcentee,,5,0,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Owen Menzies,,I-Tung Liu,The Fencing Institute,0,5,,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Owen Menzies,,Nikkie Wu,The Fencing Institute,5,3,,Womens,,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Owen Menzies,,Jacob Mcentee,,3,5,,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,I-Tung Liu,The Fencing Institute,Nikkie Wu,The Fencing Institute,5,4,,Womens,12370,12152
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,I-Tung Liu,The Fencing Institute,Jacob Mcentee,,5,4,,Womens,12370,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,pool,Nikkie Wu,The Fencing Institute,Jacob Mcentee,,3,5,,Womens,12152,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,foil,de,Olivia Cane,The Fencing Institute,Makenzie Evans,Piwakawaka Fencing Club,15,12,Final,Womens,12346,12141
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,foil,de,Nikkie Wu,The Fencing Institute,Olivia Cane,The Fencing Institute,15,5,SF,Womens,12152,12346
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,foil,de,I-Tung Liu,The Fencing Institute,Makenzie Evans,Piwakawaka Fencing Club,15,4,SF,Womens,12370,12141
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,de,Makenzie Evans,Piwakawaka Fencing Club,Sadhbh Oneill,St Margaret's College,10,15,Final,Womens,12141,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,de,Makenzie Evans,Piwakawaka Fencing Club,Amy Lindsay,Piwakawaka Fencing Club,15,8,SF,Womens,12141,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,de,Nikkie Wu,The Fencing Institute,Amie Callaghan,Piwakawaka Fencing Club,15,6,SF,Womens,12152,12143
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,de,Mia Cooper,,Amy Lindsay,Piwakawaka Fencing Club,5,15,QF,Womens,12474,12230
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,epee,de,Nikkie Wu,The Fencing Institute,Sadhbh Oneill,St Margaret's College,15,6,QF,Womens,12152,12365
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,Hugh Thompson,,I-Tung Liu,The Fencing Institute,15,9,Final,Womens,,12370
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,Hugh Thompson,,Zeyad Elmallah,,15,12,SF,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,I-Tung Liu,The Fencing Institute,Sabre Evans,,15,11,SF,Womens,12370,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,Hugh Thompson,,William Devine,,15,4,QF,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,Jacob Mcentee,,Zeyad Elmallah,,10,15,QF,Womens,,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,I-Tung Liu,The Fencing Institute,Owen Menzies,,15,11,QF,Womens,12370,
2024-08-24,Mid South Secondary Schools Champs 2024 - Womens,sabre,de,Nikkie Wu,The Fencing Institute,Sabre Evans,,7,15,QF,Womens,12152,
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Alfa Wang,WEL Fencing Club,5,1,,Mens,11664,12454
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Thomas Nan,Auckland Grammar School Fencing,5,0,,Mens,11664,12050
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Jacob Yan Hao Zhu,JF Fencing School,5,3,,Mens,11664,12203
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Eric Liu,,5,3,,Mens,11664,12515
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Affan Aadil Sharif,,5,3,,Mens,11664,12594
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Leo Zhou,JF Fencing School,Boshu Zeng,Hutt Valley Swords Club,4,5,,Mens,11664,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Alfa Wang,WEL Fencing Club,Thomas Nan,Auckland Grammar School Fencing,5,4,,Mens,12454,12050
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Alfa Wang,WEL Fencing Club,Jacob Yan Hao Zhu,JF Fencing School,1,5,,Mens,12454,12203
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Alfa Wang,WEL Fencing Club,Eric Liu,,5,2,,Mens,12454,12515
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Alfa Wang,WEL Fencing Club,Affan Aadil Sharif,,2,5,,Mens,12454,12594
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Alfa Wang,WEL Fencing Club,Boshu Zeng,Hutt Valley Swords Club,1,5,,Mens,12454,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Nan,Auckland Grammar School Fencing,Jacob Yan Hao Zhu,JF Fencing School,5,1,,Mens,12050,12203
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Nan,Auckland Grammar School Fencing,Eric Liu,,5,4,,Mens,12050,12515
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Nan,Auckland Grammar School Fencing,Affan Aadil Sharif,,1,5,,Mens,12050,12594
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Nan,Auckland Grammar School Fencing,Boshu Zeng,Hutt Valley Swords Club,0,5,,Mens,12050,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Jacob Yan Hao Zhu,JF Fencing School,Eric Liu,,5,0,,Mens,12203,12515
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Jacob Yan Hao Zhu,JF Fencing School,Affan Aadil Sharif,,3,5,,Mens,12203,12594
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Jacob Yan Hao Zhu,JF Fencing School,Boshu Zeng,Hutt Valley Swords Club,1,5,,Mens,12203,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Liu,,Affan Aadil Sharif,,1,5,,Mens,12515,12594
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Liu,,Boshu Zeng,Hutt Valley Swords Club,0,5,,Mens,12515,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Affan Aadil Sharif,,Boshu Zeng,Hutt Valley Swords Club,2,5,,Mens,12594,12309
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Thomas Cain,Havelock North High School,5,1,,Mens,12640,12133
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Denys Lin,Auckland Grammar School,5,0,,Mens,12640,12518
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Ryan Gao,JF Fencing School,5,0,,Mens,12640,12102
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Maxwell Xinqi Chen,Invictus Fencing,5,1,,Mens,12640,12642
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Elija Yarr,Mount Albert Grammar School,5,3,,Mens,12640,12089
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eric Jiuzun Yan,Pulse Fencing,Desmond Lin,WEL Fencing Club,5,1,,Mens,12640,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Cain,Havelock North High School,Denys Lin,Auckland Grammar School,2,5,,Mens,12133,12518
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Cain,Havelock North High School,Ryan Gao,JF Fencing School,5,4,,Mens,12133,12102
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Cain,Havelock North High School,Maxwell Xinqi Chen,Invictus Fencing,2,5,,Mens,12133,12642
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Cain,Havelock North High School,Elija Yarr,Mount Albert Grammar School,2,5,,Mens,12133,12089
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Thomas Cain,Havelock North High School,Desmond Lin,WEL Fencing Club,0,5,,Mens,12133,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Denys Lin,Auckland Grammar School,Ryan Gao,JF Fencing School,3,5,,Mens,12518,12102
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Denys Lin,Auckland Grammar School,Maxwell Xinqi Chen,Invictus Fencing,2,5,,Mens,12518,12642
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Denys Lin,Auckland Grammar School,Elija Yarr,Mount Albert Grammar School,2,5,,Mens,12518,12089
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Denys Lin,Auckland Grammar School,Desmond Lin,WEL Fencing Club,1,5,,Mens,12518,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Ryan Gao,JF Fencing School,Elija Yarr,Mount Albert Grammar School,2,5,,Mens,12102,12089
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Ryan Gao,JF Fencing School,Desmond Lin,WEL Fencing Club,4,5,,Mens,12102,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Ryan Gao,JF Fencing School,Maxwell Xinqi Chen,Invictus Fencing,1,5,,Mens,12102,12642
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Maxwell Xinqi Chen,Invictus Fencing,Elija Yarr,Mount Albert Grammar School,3,5,,Mens,12642,12089
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Maxwell Xinqi Chen,Invictus Fencing,Desmond Lin,WEL Fencing Club,5,2,,Mens,12642,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Elija Yarr,Mount Albert Grammar School,Desmond Lin,WEL Fencing Club,5,4,,Mens,12089,12417
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Finley Diorio,South Wellington Fencing Club,Bryan Yi-Zhen Lee,Auckland Grammar School Fencing,0,5,,Mens,12243,11911
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Finley Diorio,South Wellington Fencing Club,Bryan Hua,JF Fencing School,3,5,,Mens,12243,11903
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Finley Diorio,South Wellington Fencing Club,Hank He,,3,5,,Mens,12243,12516
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Finley Diorio,South Wellington Fencing Club,Shiqi Liu,Wellington Fencing Club,5,3,,Mens,12243,12382
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Finley Diorio,South Wellington Fencing Club,Alexander Lee,Auckland Swords Club,1,5,,Mens,12243,11819
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Yi-Zhen Lee,Auckland Grammar School Fencing,Bryan Hua,JF Fencing School,5,4,,Mens,11911,11903
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Yi-Zhen Lee,Auckland Grammar School Fencing,Hank He,,5,3,,Mens,11911,12516
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Yi-Zhen Lee,Auckland Grammar School Fencing,Shiqi Liu,Wellington Fencing Club,5,2,,Mens,11911,12382
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Yi-Zhen Lee,Auckland Grammar School Fencing,Alexander Lee,Auckland Swords Club,1,5,,Mens,11911,11819
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Hua,JF Fencing School,Hank He,,5,0,,Mens,11903,12516
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Hua,JF Fencing School,Shiqi Liu,Wellington Fencing Club,5,0,,Mens,11903,12382
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Bryan Hua,JF Fencing School,Alexander Lee,Auckland Swords Club,1,5,,Mens,11903,11819
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Hank He,,Shiqi Liu,Wellington Fencing Club,3,5,,Mens,12516,12382
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Hank He,,Alexander Lee,Auckland Swords Club,5,2,,Mens,12516,11819
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Shiqi Liu,Wellington Fencing Club,Alexander Lee,Auckland Swords Club,3,5,,Mens,12382,11819
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Craig Chong,Macleans College Fencing Club,Daniel Farrelly-Grace,Macleans College,5,0,,Mens,11883,12387
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Craig Chong,Macleans College Fencing Club,Zeyad Elmallah,Piwakawaka Fencing Club,5,2,,Mens,11883,12135
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Craig Chong,Macleans College Fencing Club,Ryan Peng,Pulse Fencing,5,2,,Mens,11883,12372
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Craig Chong,Macleans College Fencing Club,Lucas Cai,WEL Fencing Club,5,2,,Mens,11883,12306
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Craig Chong,Macleans College Fencing Club,Matthew Purton,JF Fencing School,5,2,,Mens,11883,12201
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Daniel Farrelly-Grace,Macleans College,Ryan Peng,Pulse Fencing,2,5,,Mens,12387,12372
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Daniel Farrelly-Grace,Macleans College,Lucas Cai,WEL Fencing Club,0,5,,Mens,12387,12306
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Daniel Farrelly-Grace,Macleans College,Zeyad Elmallah,Piwakawaka Fencing Club,5,2,,Mens,12387,12135
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Daniel Farrelly-Grace,Macleans College,Matthew Purton,JF Fencing School,3,5,,Mens,12387,12201
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Lucas Cai,WEL Fencing Club,Zeyad Elmallah,Piwakawaka Fencing Club,2,5,,Mens,12306,12135
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Lucas Cai,WEL Fencing Club,Matthew Purton,JF Fencing School,4,5,,Mens,12306,12201
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Lucas Cai,WEL Fencing Club,Ryan Peng,Pulse Fencing,3,5,,Mens,12306,12372
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Zeyad Elmallah,Piwakawaka Fencing Club,Ryan Peng,Pulse Fencing,2,5,,Mens,12135,12372
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Zeyad Elmallah,Piwakawaka Fencing Club,Matthew Purton,JF Fencing School,4,5,,Mens,12135,12201
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Matthew Purton,JF Fencing School,Ryan Peng,Pulse Fencing,1,5,,Mens,12201,12372
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eddy Zheng,Macleans College,Jinghan Matt Wang,Macleans College,4,5,,Mens,12049,12373
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eddy Zheng,Macleans College,Oliver He,Pulse Fencing Club,5,3,,Mens,12049,12035
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eddy Zheng,Macleans College,Hanson Fang,Pulse Fencing Club,5,2,,Mens,12049,12034
2024-09-07,NZ Secondary Schools Championship 2024 - Mens,foil,pool,Eddy Zheng,Macleans College,Noah Grossmith,Piwakawaka Fencing Club,5,3,,Mens,12049,11641
